user_id,date,mood_avg,circumplex.arousal_avg,circumplex.valence_avg,activity_avg,call_sum,sms_sum,appCat.builtin_sum,appCat.communication_sum,appCat.entertainment_sum,appCat.finance_sum,appCat.game_sum,appCat.office_sum,appCat.other_sum,appCat.social_sum,appCat.travel_sum,appCat.unknown_sum,appCat.utilities_sum,appCat.weather_sum,screen_num,mood_avg_5d,circumplex.arousal_avg_5d,circumplex.valence_avg_5d,prev_mood,target_mood
AS14.01,2014-03-22,6.5,0.0,1.0,0.0,3.0,1.0,487.45175,3706.446,93.324,21.076,0.0,0.0,82.90975,439.632,37.305,0.0,110.156125,0.0,129.0,6.35,0.3,1.0,6.2,6.8
AS14.01,2014-03-23,6.8,-0.2,1.0,0.0,0.0,0.0,596.23175,3978.37,94.346,43.403,0.0,0.0,62.948750000000004,813.2375,0.0,0.0,30.086,30.386,101.0,6.5,0.13333333333333333,1.0,6.5,6.1
AS14.01,2014-03-24,6.1,0.4,1.0,0.0,10.0,0.0,782.1732499999999,6705.831,540.009,34.106,0.0,3.01,66.558,2345.726,136.24224999999998,0.0,67.03212500000001,0.0,196.0,6.4,0.2,1.0,6.8,6.75
AS14.01,2014-03-25,6.75,0.75,1.0,0.0,0.0,1.0,542.68775,6600.763,68.206,43.054,0.0,0.0,76.36950000000002,1724.7235,0.0,162.536875,222.893,0.0,127.0,6.470000000000001,0.31,1.0,6.1,6.6
AS14.01,2014-03-26,6.6,0.4,1.0,0.0,0.0,0.0,747.6065,6637.607,897.385,52.331,0.0,0.0,78.86975000000001,2563.4885,0.0,0.0,33.365,0.0,174.0,6.55,0.27,1.0,6.75,7.0
AS14.01,2014-03-27,7.0,0.4,1.0,0.0,2.0,1.0,865.07925,5251.767,637.559,42.219,0.0,178.16925,58.532,604.5905,47.314,0.0,179.029,0.0,135.0,6.65,0.35,1.0,6.6,6.5
AS14.01,2014-03-28,6.5,0.4,1.0,0.0,5.0,0.0,738.451,866.833,899.8199999999999,89.166,233.036,0.0,112.54800000000002,512.741,777.775,0.0,244.75825,0.0,88.0,6.590000000000001,0.47000000000000003,1.0,7.0,8.0
AS14.01,2014-03-29,8.0,-0.6,1.0,0.0,4.0,1.0,476.41825,2092.875,1297.605,0.0,0.0,0.0,100.17850000000001,472.888,52.434999999999995,0.0,505.860125,0.0,64.0,6.969999999999999,0.27,1.0,6.5,7.5
AS14.01,2014-03-30,7.5,-0.25,1.0,0.0,0.0,0.0,307.63725,792.025,1147.229,0.0,0.0,0.0,65.97875,167.685,0.0,66.477,38.296,0.0,27.0,7.119999999999999,0.07000000000000003,1.0,8.0,7.4
AS14.01,2014-03-31,7.4,-0.4,1.0,0.0,6.0,0.0,964.3055,4501.064,1617.49,41.254999999999995,51.176,0.0,174.31900000000002,1224.538,183.381,29.29,210.305,0.0,124.0,7.279999999999999,-0.08999999999999997,1.0,7.5,6.2
AS14.01,2014-04-01,6.2,-0.4,1.0,0.0,1.0,0.0,1139.3765,5669.781,1030.637,318.1525,234.741,92.388,94.07150000000001,4100.812,838.2724999999999,0.0,477.29925000000003,0.0,190.0,7.12,-0.25,1.0,7.4,6.5
AS14.01,2014-04-02,6.5,0.3333333333333333,1.0,0.0,4.0,0.0,1260.26525,6362.729,1343.376,160.48,0.0,63.95325,245.34025000000003,2750.0375,0.0,0.0,275.79025,0.0,226.0,7.12,-0.2633333333333333,1.0,6.2,6.4
AS14.01,2014-04-03,6.4,0.8,1.0,0.0,4.0,0.0,1257.6255,11619.427,1293.631,39.76649999999999,0.0,0.0,157.9205,2722.658,19.082,0.0,182.77200000000002,0.0,268.0,6.8,0.016666666666666698,1.0,6.5,6.2
AS14.01,2014-04-04,6.2,0.2,1.0,0.0,2.0,1.0,959.404,4365.865,1293.848,0.0,0.0,0.0,103.4435,1644.406,148.89425,0.0,128.692,0.0,154.0,6.540000000000001,0.10666666666666669,1.0,6.4,6.8
AS14.01,2014-04-05,6.8,0.4,1.0,0.0,0.0,0.0,483.4575,1680.222,76.369,0.0,0.0,0.0,74.12875000000001,363.208,187.945,0.0,118.956,0.0,63.0,6.42,0.2666666666666667,1.0,6.2,6.5
AS14.01,2014-04-06,6.5,0.25,1.0,0.0,4.0,0.0,735.82725,2505.874,187.214,0.0,114.406,0.0,82.1885,287.5375,0.0,0.0,46.249,0.0,91.0,6.4799999999999995,0.39666666666666667,1.0,6.8,6.5
AS14.01,2014-04-07,6.5,0.0,1.0,0.0,1.0,0.0,795.85775,5035.099,379.765,46.128,0.0,17.107,117.7425,1204.427,60.247,0.0,119.00025000000001,0.0,122.0,6.4799999999999995,0.33,1.0,6.5,6.7
AS14.01,2014-04-08,6.7,0.0,1.0,0.0,1.0,0.0,782.18225,6006.214,1900.6209999999999,19.131,0.0,0.0,72.75675000000001,1856.1085,0.0,0.0,36.143,0.0,212.0,6.540000000000001,0.17,1.0,6.5,7.4
AS14.01,2014-04-09,7.4,-0.6,1.0,0.0,4.0,0.0,888.18375,5265.031,940.77,0.0,0.0,0.0,86.94550000000001,2640.0935,0.0,0.0,202.299375,0.0,201.0,6.779999999999999,0.010000000000000054,1.0,6.7,7.4
AS14.01,2014-04-10,7.4,-0.2,1.0,0.0,7.0,0.0,608.5825,3181.2889999999998,784.044,0.0,1.059,23.195,84.26750000000001,1123.9185,0.0,0.0,298.33325,0.0,92.0,6.9,-0.10999999999999996,1.0,7.4,7.0
AS14.01,2014-04-11,7.0,0.2,1.0,0.0,0.0,0.0,827.35525,3256.0789999999997,1216.452,85.72749999999999,0.0,0.0,51.452,596.807,34.234,0.0,189.235125,0.0,123.0,7.0,-0.11999999999999997,1.0,7.4,7.25
AS14.01,2014-04-12,7.25,-0.5,1.0,0.0,0.0,0.0,281.454,1779.239,1592.0749999999998,0.0,0.0,0.0,79.033,264.432,5.031,0.0,321.97112500000003,0.0,47.0,7.15,-0.21999999999999997,1.0,7.0,8.0
AS14.01,2014-04-13,8.0,0.25,1.0,0.0,0.0,0.0,344.3335,979.742,249.392,79.0355,0.0,0.0,94.209,34.501999999999995,0.0,0.0,0.0,0.0,35.0,7.409999999999999,-0.16999999999999998,1.0,7.25,7.2
AS14.01,2014-04-14,7.2,0.8,1.0,0.0,1.0,1.0,815.3095,5210.91,3596.951,76.8935,0.0,0.0,122.4535,1053.68,29.104,0.0,707.164875,0.0,130.0,7.37,0.11000000000000003,1.0,8.0,6.7
AS14.01,2014-04-15,6.7,0.0,0.6,0.0,8.0,1.0,1247.90575,5332.682,944.5219999999999,13.043,0.0,0.0,70.94175000000001,2758.1495,8.363,0.0,279.793,0.0,134.0,7.230000000000001,0.15000000000000005,0.9199999999999999,7.2,7.2
AS14.01,2014-04-16,7.2,0.25,1.0,0.0,0.0,1.0,772.3165,4081.024,426.734,0.0,0.0,0.0,40.784,1665.446,0.0,0.0,223.587,0.0,165.0,7.2700000000000005,0.16000000000000003,0.9199999999999999,6.7,6.75
AS14.01,2014-04-17,6.75,0.0,0.75,0.0,2.0,0.0,520.03325,4880.072,142.241,0.0,0.0,0.0,53.763,1399.2765,0.0,0.0,49.718,0.0,100.0,7.17,0.26000000000000006,0.8699999999999999,7.2,6.8
AS14.01,2014-04-18,6.8,-0.4,1.0,0.0,1.0,0.0,793.6115,3809.689,704.942,90.2285,0.0,0.0,47.789,632.4365,63.874,0.0,88.68,0.0,86.0,6.9300000000000015,0.13000000000000006,0.8699999999999999,6.75,7.8
AS14.01,2014-04-19,7.8,-0.7,1.0,0.0,1.0,0.0,644.4662500000001,2618.654,469.274,66.1165,29.084,0.0,31.482,396.672,128.89,0.0,182.34425000000002,0.0,82.0,7.05,-0.16999999999999998,0.8699999999999999,6.8,7.25
AS14.01,2014-04-20,7.25,-1.75,1.0,0.0,2.0,2.0,709.86,3971.2439999999997,727.492,10.606,0.0,0.0,34.202,1311.858,0.0,0.0,121.035,0.0,89.0,7.159999999999999,-0.5199999999999999,0.95,7.8,7.6
AS14.01,2014-04-21,7.6,-0.25,1.0,0.0,2.0,0.0,720.13175,1816.8529999999998,74.88,33.266,0.0,0.0,54.02675,324.4835,68.278,0.0,180.253125,0.0,59.0,7.24,-0.6199999999999999,0.95,7.25,7.4
AS14.01,2014-04-22,7.4,-0.3,1.0,0.0,2.0,0.0,1007.0125,9123.78,1080.557,38.452999999999996,0.0,0.0,63.16,1285.9625,0.0,0.0,423.215,0.0,183.0,7.37,-0.6799999999999999,1.0,7.6,7.6
AS14.01,2014-04-23,7.6,-0.6,0.8,0.0,1.0,0.0,710.793,6495.436,347.427,18.051,0.0,0.0,42.397999999999996,526.598,0.0,0.0,246.944,0.0,150.0,7.529999999999999,-0.72,0.96,7.4,7.6
AS14.01,2014-04-24,7.6,-0.8,0.6,0.0,1.0,0.0,709.49,6971.105,2458.485,67.9425,0.0,0.0,31.933,1938.743,51.184,0.0,585.9472499999999,0.0,107.0,7.489999999999999,-0.74,0.8800000000000001,7.6,7.2
AS14.01,2014-04-25,7.2,-0.4,1.0,0.0,2.0,1.0,569.47275,5445.499,650.832,21.070999999999998,0.0,0.0,68.84700000000001,1636.91,63.315999999999995,0.0,273.176125,0.0,141.0,7.4799999999999995,-0.4699999999999999,0.8800000000000001,7.6,7.6
AS14.01,2014-04-26,7.6,0.5,1.0,0.0,3.0,4.0,654.25325,1686.947,125.556,27.266999999999996,0.0,0.0,46.205,209.1675,470.77299999999997,3.148,301.395125,0.0,70.0,7.4799999999999995,-0.31999999999999995,0.8800000000000001,7.2,7.5
AS14.01,2014-04-27,7.5,0.25,1.0,0.0,0.0,0.0,626.689,1831.127,750.98,0.0,0.0,0.0,131.93800000000002,27.47,0.0,0.0,60.338,0.0,53.0,7.5,-0.20999999999999996,0.8800000000000001,7.6,7.6
AS14.01,2014-04-28,7.6,-0.8,1.0,0.0,2.0,0.0,630.0915,4008.502,919.829,99.776,0.0,0.0,62.566750000000006,756.0935,0.0,0.0,380.193,0.0,89.0,7.5,-0.25,0.9200000000000002,7.5,7.0
AS14.01,2014-04-29,7.0,0.375,0.3333333333333333,0.0,0.0,0.0,729.873,2841.515,1540.2369999999999,0.0,257.814,0.0,40.472,384.5515,41.982,0.0,382.76225,0.0,102.0,7.38,-0.014999999999999968,0.8666666666666666,7.6,7.8
AS14.01,2014-04-30,7.8,-0.2,1.0,0.0,1.0,0.0,588.05925,3263.604,504.86199999999997,72.9485,0.0,0.0,115.60925000000002,89.166,272.798,0.0,112.295,0.0,115.0,7.5,0.025000000000000033,0.8666666666666668,7.0,8.0
AS14.01,2014-05-01,8.0,-0.6,1.0,0.0,7.0,4.0,1054.9315,7105.482,470.866,523.3195,0.0,28.098,44.43,2370.197,0.0,0.0,269.56899999999996,0.0,191.0,7.58,-0.19499999999999998,0.8666666666666668,7.8,7.6
AS14.01,2014-05-02,7.6,0.6,1.0,0.0,0.0,0.0,586.16225,5571.161999999999,352.88800000000003,341.91499999999996,0.0,0.0,32.443,703.0314999999999,0.0,0.0,11.083,0.0,125.0,7.6,-0.12499999999999996,0.8666666666666668,8.0,8.0
AS14.01,2014-05-03,8.0,0.2,1.0,0.0,0.0,1.0,502.09475,2509.312,1730.231,86.732,0.0,0.0,40.569,205.602,101.23724999999999,30.102,106.254125,0.0,75.0,7.68,0.07500000000000005,0.8666666666666668,7.6,8.0
AS14.02,2014-03-31,7.2,0.4,1.2,0.0,14.0,2.0,1062.509,1921.128,115.2535,0.0,0.0,0.0,81.741,296.115,0.0,0.0,0.0,0.0,164.0,7.1,-0.010000000000000031,0.85,7.0,7.4
AS14.02,2014-04-07,6.8,0.2,1.0,0.0,2.0,0.0,1054.66,1892.76,251.1615,0.0,0.0,0.0,106.148,930.461,0.0,0.0,0.0,0.0,157.0,6.17,0.21999999999999997,0.73,4.5,6.25
AS14.02,2014-04-15,7.25,-0.25,0.75,0.0,14.0,1.0,88.0425,162.613,19.658,0.0,0.0,0.0,0.0,25.386000000000003,0.0,0.0,0.0,0.0,18.0,6.99,-0.07000000000000005,0.65,8.0,6.666666666666667
AS14.02,2014-04-22,5.666666666666667,-1.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.86000000000001,0.0,0.0,0.0,0.0,2.0,5.566666666666666,-0.20000000000000004,0.8166666666666667,5.0,5.5
AS14.03,2014-03-22,7.8,0.2,0.8,0.0,8.0,1.0,234.984,373.34225,323.12725,0.0,0.0,0.0,89.216,0.0,168.545,0.0,4.35,0.0,72.0,8.4,0.35,0.9,9.0,8.2
AS14.03,2014-03-23,8.2,-0.2,0.6,0.0,1.0,1.0,399.926,620.48975,386.31325,36.364,0.0,119.18775,192.092625,0.0,275.40500000000003,0.0,0.0,44.854,117.0,8.333333333333334,0.16666666666666666,0.7999999999999999,7.8,7.8
AS14.03,2014-03-24,7.8,0.4,1.0,0.0,3.0,0.0,68.2025,1062.488125,577.44775,105.21700000000001,0.0,125.325,302.858875,0.0,0.0,11.064,5.136,0.0,125.0,8.2,0.225,0.85,8.2,7.8
AS14.03,2014-03-25,7.8,-0.6,1.0,0.0,6.0,1.0,289.4615,1057.72775,394.96525,195.696,0.0,141.076,74.904625,0.0,0.0,47.324,24.44925,0.0,134.0,8.120000000000001,0.06000000000000001,0.8800000000000001,7.8,8.25
AS14.03,2014-03-26,8.25,-0.25,1.0,0.0,1.0,0.0,118.63900000000001,1088.733375,456.9135,87.141,0.0,20.684,72.68,0.0,12.84,7.649,0.0,0.0,126.0,7.970000000000001,-0.09,0.8800000000000001,7.8,7.75
AS14.03,2014-03-27,7.75,0.5,0.25,0.0,3.0,1.0,167.721,771.908125,325.398,0.0,0.0,13.437,60.032,0.0,0.0,0.0,17.490000000000002,0.0,89.0,7.960000000000001,-0.02999999999999998,0.77,8.25,8.0
AS14.03,2014-03-28,8.0,-0.25,0.125,0.0,3.0,0.0,154.077,896.9295,295.94325,0.0,0.0,46.206,216.207125,0.0,0.0,63.787000000000006,7.045,0.0,113.0,7.92,-0.039999999999999994,0.675,7.75,8.6
AS14.03,2014-03-29,8.6,0.8,1.0,0.0,0.0,1.0,19.31,152.928,368.29325,49.371,0.0,0.0,104.425,0.0,0.0,0.0,0.0,0.0,52.0,8.08,0.040000000000000015,0.675,8.0,8.4
AS14.03,2014-03-30,8.4,-0.8,0.6,0.0,1.0,0.0,12.869,1017.782,311.10075,0.0,0.0,26.284,142.91025,0.0,0.0,35.267,0.0,31.955000000000002,102.0,8.2,0.0,0.595,8.6,7.4
AS14.03,2014-03-31,7.4,-0.2,0.4,0.0,3.0,1.0,707.051,1104.80925,310.52750000000003,77.491,0.0,0.0,98.786,0.0,0.0,0.0,5.16,0.0,123.0,8.030000000000001,0.009999999999999998,0.475,8.4,7.6
AS14.03,2014-04-01,7.6,-0.2,0.6,0.0,2.0,0.0,210.1535,646.418875,199.9105,58.641,0.0,62.489999999999995,138.746625,0.0,0.0,0.0,0.0,0.0,88.0,8.0,-0.13,0.545,7.4,7.4
AS14.03,2014-04-02,7.4,0.4,0.6,0.0,2.0,0.0,174.416,698.2085,249.81675,65.43900000000001,0.0,18.698999999999998,98.842,0.0,54.144999999999996,0.0,0.0,0.0,104.0,7.880000000000001,0.0,0.64,7.6,7.8
AS14.03,2014-04-03,7.8,-0.8,1.0,0.0,1.0,0.0,108.001,598.759875,217.57975,72.103,0.0,0.0,90.672625,0.0,0.0,20.192,23.86725,0.0,81.0,7.720000000000001,-0.32,0.64,7.4,7.8
AS14.03,2014-04-04,7.8,-1.0,1.0,0.0,0.0,3.0,363.6805,331.53024999999997,320.08175,47.284,0.0,6.163,182.577875,0.0,0.0,69.404375,0.0,0.0,77.0,7.6,-0.36,0.72,7.8,7.6
AS14.03,2014-04-05,7.6,0.2,0.8,0.0,6.0,0.0,235.28,984.651125,224.0325,0.0,0.0,63.41175,60.862,0.0,19.695999999999998,0.0,0.0,0.0,95.0,7.640000000000001,-0.28,0.8,7.8,6.8
AS14.03,2014-04-06,6.8,0.2,1.0,0.0,0.0,0.0,11.062999999999999,406.8035,504.5095,0.0,0.0,0.0,88.022625,0.0,0.0,23.094,0.0,0.0,66.0,7.4799999999999995,-0.2,0.8800000000000001,7.6,7.4
AS14.03,2014-04-07,7.4,0.6,1.0,0.0,2.0,0.0,277.88349999999997,1222.7105,290.29375,86.599,0.0,118.49275,72.082,0.0,0.0,82.764,0.0,0.0,93.0,7.4799999999999995,-0.16,0.9600000000000002,6.8,7.4
AS14.03,2014-04-08,7.4,0.0,1.2,0.0,2.0,1.0,256.728,584.09125,246.2125,27.089,0.0,59.34775,70.913,0.0,0.0,11.128,0.0,0.0,84.0,7.4,0.0,1.0,7.4,7.8
AS14.03,2014-04-09,7.8,0.6,0.4,0.0,0.0,0.0,23.843000000000004,615.139875,207.56125,31.735,0.0,16.27,74.42,0.0,0.0,50.254,0.0,0.0,89.0,7.4,0.32,0.8800000000000001,7.4,7.4
AS14.03,2014-04-10,7.4,-0.2,0.6,0.0,0.0,2.0,36.7615,1304.451375,323.6625,0.0,0.0,5.217,82.437625,8.566749999999999,0.0,69.404375,0.0,0.0,91.0,7.359999999999999,0.24,0.8400000000000001,7.8,7.6
AS14.03,2014-04-11,7.6,-0.6,1.0,0.0,0.0,0.0,66.37549999999999,1138.414375,325.33125,17.149,0.0,9.16,163.581875,0.0,0.0,28.343,4.513,0.0,90.0,7.5200000000000005,0.08,0.8400000000000001,7.4,7.666666666666667
AS14.03,2014-04-12,7.666666666666667,0.3333333333333333,1.0,0.0,6.0,0.0,132.244,181.47625,251.1405,0.0,0.0,0.0,100.461625,0.0,0.0,21.096,9.33,0.0,44.0,7.573333333333333,0.026666666666666672,0.8400000000000001,7.6,7.4
AS14.03,2014-04-13,7.4,0.4,0.8,0.0,1.0,1.0,143.132,866.942625,426.0775,0.0,0.0,424.04725,239.71474999999998,0.0,0.0,0.0,0.0,0.0,73.0,7.573333333333333,0.10666666666666669,0.76,7.666666666666667,7.0
AS14.03,2014-04-14,7.0,-0.4,1.0,0.0,0.0,1.0,394.1395,792.947375,237.23125,28.19,0.0,8.073,58.008,16.899749999999997,0.0,11.226,16.825249999999997,0.0,81.0,7.413333333333334,-0.09333333333333332,0.8800000000000001,7.4,7.6
AS14.03,2014-04-15,7.6,0.2,0.8,0.0,6.0,0.0,272.6185,1530.5385,265.8005,0.0,0.0,6.025,93.616625,0.0,0.0,12.082,0.0,0.0,127.0,7.453333333333333,-0.013333333333333319,0.9200000000000002,7.0,8.0
AS14.03,2014-04-16,8.0,0.4,0.8,0.0,2.0,0.0,215.1515,888.99,414.827,18.113,0.0,33.186,173.394625,0.0,0.0,38.227999999999994,7.662,0.0,102.0,7.533333333333333,0.1866666666666667,0.8800000000000001,7.6,7.25
AS14.03,2014-04-17,7.25,-1.0,0.75,0.0,4.0,2.0,289.938,1736.585,251.73725,104.03,0.0,0.0,167.096,0.0,0.0,69.404375,23.970249999999997,0.0,155.0,7.45,-0.07999999999999999,0.8300000000000001,8.0,7.5
AS14.03,2014-04-18,7.5,0.25,1.0,0.0,6.0,0.0,671.3679999999999,512.634125,420.023,0.0,0.0,164.71975,47.282,0.0,0.0,18.267,7.954,0.0,96.0,7.469999999999999,-0.11000000000000001,0.8699999999999999,7.25,7.8
AS14.03,2014-04-19,7.8,-0.8,0.6,0.0,4.0,1.0,115.72749999999999,598.600375,66.705,0.0,0.0,0.0,53.494,0.0,69.034,0.0,0.0,0.0,48.0,7.63,-0.19,0.79,7.5,7.5
AS14.03,2014-04-20,7.5,0.0,0.75,0.0,3.0,2.0,285.769,729.885125,412.6865,0.0,0.0,0.0,49.111,0.0,26.617,81.615375,0.0,0.0,104.0,7.609999999999999,-0.22999999999999998,0.78,7.8,7.4
AS14.03,2014-04-21,7.4,0.8,0.8,0.0,3.0,0.0,46.158500000000004,121.96825,302.9675,23.194,0.0,0.0,99.37225000000001,0.0,167.219,0.0,5.461,0.0,40.0,7.49,-0.15,0.78,7.5,7.6
AS14.03,2014-04-22,7.6,-0.2,0.4,0.0,0.0,0.0,126.094,780.955125,305.11375,0.0,0.0,39.548,73.491,0.0,0.0,23.108,0.0,0.0,94.0,7.56,0.009999999999999998,0.71,7.4,7.0
AS14.03,2014-04-23,7.0,-0.1,0.8,0.0,0.0,1.0,145.374,1284.856375,351.719,113.319,0.0,0.0,58.527,0.0,0.0,24.156,0.0,0.0,107.0,7.459999999999999,-0.06000000000000001,0.67,7.6,7.4
AS14.03,2014-04-24,7.4,0.2,1.0,0.0,0.0,0.0,114.7555,1209.88325,331.5865,52.354,0.0,0.0,104.361625,0.0,0.0,17.439,0.0,0.0,98.0,7.38,0.14,0.75,7.0,7.5
AS14.03,2014-04-25,7.5,-0.25,1.0,0.0,0.0,0.0,42.124,1329.49225,408.646,43.303,0.0,97.78875,57.623999999999995,0.0,0.0,54.501,10.174,0.0,102.0,7.38,0.09000000000000001,0.8,7.4,7.5
AS14.03,2014-04-26,7.5,0.0,1.0,0.0,4.0,5.0,134.4575,214.088625,339.76125,0.0,0.0,0.0,88.985625,16.844749999999998,0.0,0.0,0.0,0.0,65.0,7.4,-0.06999999999999999,0.8400000000000001,7.5,7.6
AS14.03,2014-04-27,7.6,0.2,0.4,0.0,0.0,0.0,8.94,627.307375,484.278,0.0,0.0,0.0,307.082125,0.0,391.5,56.35,0.0,0.0,79.0,7.4,0.010000000000000009,0.8400000000000001,7.5,7.0
AS14.03,2014-04-28,7.0,0.7,0.8,0.0,1.0,0.0,118.209,1263.975625,398.85325,28.117,0.0,0.0,47.72,7.876,0.0,16.492,13.238,0.0,107.0,7.4,0.16999999999999998,0.8400000000000001,7.6,7.2
AS14.03,2014-04-29,7.2,0.2,0.6,0.0,0.0,0.0,20.779,1398.5835,328.0705,357.589,0.0,6.506,66.649,0.0,0.0,13.057,0.0,0.0,114.0,7.359999999999999,0.16999999999999998,0.76,7.0,7.0
AS14.03,2014-04-30,7.0,0.2,0.0,0.0,0.0,0.0,126.279,889.664375,317.68775,0.0,0.0,0.0,79.610625,0.0,0.0,41.5,16.27,0.0,81.0,7.26,0.25999999999999995,0.5599999999999999,7.2,7.2
AS14.03,2014-05-01,7.2,-0.8,1.0,0.0,1.0,0.0,109.1685,787.418125,318.323,0.0,0.0,61.166,80.12700000000001,0.0,112.24,0.0,12.198,0.0,82.0,7.2,0.09999999999999998,0.5599999999999999,7.0,7.6
AS14.03,2014-05-02,7.6,-0.8,0.2,0.0,10.0,1.0,225.185,732.644875,402.59325,43.224000000000004,0.0,0.0,158.03225,0.0,49.673,0.0,28.902,0.0,87.0,7.2,-0.10000000000000002,0.52,7.2,7.75
AS14.03,2014-05-03,7.75,-0.5,1.0,0.0,5.0,0.0,82.1565,664.4605,526.0115,0.0,0.0,0.0,54.141,0.0,72.509,15.146,11.342,0.0,102.0,7.35,-0.34,0.5599999999999999,7.6,7.4
AS14.03,2014-05-04,7.4,-1.2,0.6,0.0,4.0,0.0,80.634,174.44925,160.53875,0.0,0.0,0.0,37.76,0.0,0.0,41.416,0.0,0.0,47.0,7.390000000000001,-0.62,0.56,7.75,7.25
AS14.03,2014-05-05,7.25,-0.25,0.75,0.0,2.0,1.0,124.644,854.45475,274.618,13.243,0.0,0.0,106.95224999999999,0.0,130.482,69.404375,6.155,0.0,118.0,7.44,-0.71,0.71,7.4,7.25
AS14.03,2014-05-06,7.25,-0.25,0.75,0.0,2.0,0.0,248.7685,870.415125,147.323,0.0,0.0,14.902,0.0,0.0,0.0,12.061,0.0,0.0,99.0,7.45,-0.6,0.6599999999999999,7.25,7.666666666666667
AS14.05,2014-03-17,6.1,0.4,1.0,0.0,0.0,2.0,355.42675,1574.9545,313.422,0.0,0.0,0.0,148.272,0.0,0.0,7.0680000000000005,19.328000000000003,0.0,92.0,6.658333333333333,-0.08333333333333331,0.9166666666666666,6.333333333333333,7.5
AS14.05,2014-03-18,7.5,0.0,0.75,0.0,9.0,0.0,415.47925,2721.03075,296.1125,0.0,0.0,0.0,67.334,0.0,0.0,28.289,57.916,0.0,75.0,6.826666666666666,-0.06666666666666665,0.8833333333333332,6.1,6.75
AS14.05,2014-03-19,6.75,-0.25,1.0,0.0,0.0,0.0,197.24425,3464.0813749999998,292.9725,0.0,0.0,0.0,94.6495,0.0,0.0,23.393,15.09,0.0,84.0,6.576666666666666,-0.11666666666666665,0.8833333333333332,7.5,7.2
AS14.05,2014-03-20,7.2,0.6,0.3,0.0,0.0,1.0,122.208,3141.229375,154.9455,0.0,0.0,0.0,125.2255,0.0,0.0,0.0,0.0,0.0,66.0,6.776666666666666,-0.11666666666666663,0.7433333333333333,6.75,7.25
AS14.05,2014-03-21,7.25,0.25,0.75,0.0,2.0,3.0,320.49275,2064.945875,243.6845,0.0,0.0,0.0,53.848,0.0,0.0,0.0,0.0,0.0,88.0,6.959999999999999,0.19999999999999998,0.76,7.2,4.5
AS14.05,2014-03-22,4.5,-0.25,0.25,0.0,0.0,0.0,13.041,917.5921249999999,150.6685,0.0,0.0,0.0,114.5825,0.0,0.0,0.0,7.036,0.0,49.0,6.640000000000001,0.06999999999999998,0.61,7.25,4.9
AS14.05,2014-03-23,4.9,-0.2,1.0,0.0,1.0,9.0,165.5005,2032.527,196.888,0.0,0.0,0.0,91.277,0.0,0.0,0.0,0.0,0.0,47.0,6.12,0.02999999999999997,0.6599999999999999,4.5,4.5
AS14.05,2014-03-24,4.5,-0.75,0.75,0.0,0.0,1.0,181.1215,2127.835375,89.8245,0.0,0.0,0.0,101.306,0.0,0.0,66.19624999999999,22.79875,0.0,26.0,5.67,-0.07000000000000003,0.61,4.9,5.333333333333333
AS14.05,2014-03-25,5.333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,115.586,4079.3475,333.55150000000003,0.0,0.0,0.0,164.3175,0.0,0.0,142.08225,77.3835,0.0,95.0,5.296666666666667,-0.19000000000000003,0.6833333333333333,4.5,5.5
AS14.05,2014-03-26,5.5,-0.25,0.75,0.0,0.0,1.0,176.916,4420.1265,195.5195,0.0,0.0,0.0,93.703,0.0,0.0,124.287,0.0,0.0,77.0,4.946666666666667,-0.29000000000000004,0.6833333333333333,5.333333333333333,5.8
AS14.05,2014-03-27,5.8,0.2,0.8,0.0,1.0,1.0,390.608,5690.646374999999,271.31,0.0,0.0,0.0,94.9995,0.0,0.0,131.20525,26.285,0.0,96.0,5.206666666666667,-0.20000000000000004,0.7933333333333333,5.5,6.2
AS14.05,2014-03-28,6.2,-0.4,1.2,0.0,1.0,0.0,238.1915,3269.745,197.6635,0.0,0.0,0.0,111.722,194.820875,0.0,0.0,17.071,0.0,65.0,5.466666666666667,-0.24,0.8333333333333334,5.8,6.4
AS14.05,2014-03-29,6.4,-0.6,0.4,0.0,3.0,1.0,419.5865,1471.15375,168.3705,0.0,0.0,0.0,87.8215,0.0,0.0,32.533,45.5975,0.0,84.0,5.846666666666667,-0.21000000000000002,0.7633333333333334,6.2,6.2
AS14.05,2014-03-30,6.2,-0.4,0.6,0.0,4.0,0.0,194.232,2700.978875,246.0525,0.0,0.0,0.0,96.757,0.0,0.0,22.921,59.951499999999996,0.0,76.0,6.0200000000000005,-0.29000000000000004,0.75,6.4,6.8
AS14.05,2014-03-31,6.8,-0.6,0.8,0.0,2.0,0.0,110.37700000000001,581.754,143.9345,0.0,0.0,0.0,113.1375,0.0,0.0,201.6015,22.79875,0.0,63.0,6.279999999999999,-0.36,0.76,6.2,7.0
AS14.05,2014-04-01,7.0,0.0,0.5,0.0,0.0,0.0,459.605,2047.92925,240.155,0.0,0.0,0.0,68.679,356.507,0.0,52.488,19.131,0.0,87.0,6.5200000000000005,-0.4,0.7,6.8,7.0
AS14.05,2014-04-02,7.0,0.0,0.8,0.0,0.0,0.0,310.61375,1454.955375,196.2575,0.0,0.0,0.0,112.719,260.845875,0.0,146.6045,10.106000000000002,0.0,79.0,6.68,-0.32,0.62,7.0,7.2
